,Source,Category,Date,Author,Title,Tags,Subtitle,Content
0,IIFL,[],['2018-02-20 13:54:00+00:00'],['India Infoline News Service '],"Nifty hovers around 10,400 mark; PSU Bank, Metal, IT Index gain","['Sensex', 'Nifty Budget', 'Vakrangee']","Nifty has come off day's high amid profit booking seen in the Realty stocks, while, Banking, IT and Metal, Pharma stocks are trading in the green.","['Benchmark indices were trading higher on Tuesday. Today’s gains were seen in index heavyweights such as Tata Consultancy Services, Housing Development Finance Corp and metal companies.At 1:53 PM, theBSESensex was trading at 33,885, up 110 points, while theNifty50index was trading at 10,399, up 21 points.Shares of information technology companies rose today, tracking the weakness in the rupee against the dollar. Shares of Tata Consultancy Services, Infosys, Wipro, HCL Technologies and Tech Mahindra were up 1-2%.Shares ofVakrangeefell 5% today as New World Fund sold 1.06cr shares or 1% stake in the company at Rs253.27 a piece through a bulk deal on the NSE.PNBfell for fifth consecutive session after 3 new arrests were made in the fraud case.Gitanjali Gemswas locked at another 10% lower circuit, taking total loss to more than 56% in February so far.Suven Life Sciencesannounced that the grant of one product patent from India and one product patent from South Korea corresponding to the new chemical entities (NCEs) for the treatment of disorders associated with Neurodegenerative diseases. Stock rose 1.5%.Volatility index, India VIX down by 0.94% to 16.5100.Vedanta (+1.8%), TCS (+1.3%), Infosys (+1.2%), Dr.Reddy’s (+1%) and Airtel (+1%) were the top gainers on Nifty50.Aurobindo (-1.6%), Indiabulls HF (-0.99%), Cipla (-0.88%), BPCL (-0.83%) and M&M (-0.83%) were the top losers in today’s trade.Out of 2,016 stocks traded on the NSE, 742 advanced, 883 declined and 391 remained unchanged today.A total of seven stocks registered a fresh 52-week high in trade today, while 44 stocks touched a new 52-week low on the NSE.']"
0,IIFL,[],['2018-02-20 13:36:00+00:00'],['India Infoline News Service '],Cabinet approves method for auction of commercial coal mines to private sector,"['Coal Mines', 'commercial coal mines', 'Cabinet Committee on Economic Affairs']","The methodology gives highest priority to transparency, ease of doing business and ensures that natural resources are used for national development.","['The Cabinet Committee on Economic Affairs, chaired by Hon’ble Prime Minister Narendra Modi has approved the methodology for auction of coal mines / blocks for sale of coal under the Coal Mines (Special Provisions) Act, 2015 and the Mines and Minerals (Development and Regulation) Act, 1957.The opening up of commercial coal mining for private sector is the most ambitious coal sector reform since the nationalization of this sector in 1973.The Supreme Court of India vide its order dated September 24, 2014 cancelled 204 coal mines/blocks allocated to the various Government and Private Companies since 1993 under the provisions of Coal Mines (Nationalisation) Act, 1973.To bring transparency and accountability, the Coal Mines (Special Provisions) Bill 2015 was passed by the Parliament, which was notified as an Act on March 30, 2015. Enabling provisions have been made in the Coal Mines (Special Provisions) Act, 2015 for allocation of coal mines by way of auction and allotment for the sale of coal.The methodology gives highest priority to transparency, ease of doing business and ensures that natural resources are used for national development. The auction will be an ascending forward auction whereby the bid parameter will be the price offer in Rs per tonne which will be paid to the State Government on the actual production of coal. There shall be no restriction on the sale and/or utilization of coal from the coal mine.This reform is expected to bring efficiency into the coal sector by moving from an era of monopoly to competition. It will increase competitiveness and allow the use of best possible technology into the sector. The higher investment will create direct and indirect employment in coal bearing areas especially in mining sector and will have an impact on economic development of these regions.It will also lead to energy security as 70% of India’s electricity is generated from thermal power plants. This reform will ensure assured coal supply, accountable allocation of coal and affordable coal leading to affordable power prices for consumers.As the entire revenue from the auction of coal mines for sale of coal would accrue to the coal bearing States, this methodology shall incentivize them with increased revenues which can be utilized for the growth and development of backward areas and their inhabitants including tribal. States in Eastern part of the country will be especially benefited.']"
0,IIFL,[],['2018-02-20 12:45:00+00:00'],['India Infoline News Service '],Gitanjali Gems slumps 52% in 5-days on PNB fraud case,"['Gitanjali Gems', 'Gitanjali Gems scam', 'PNB']","Gitanjali Gems extended losses for the fifth straight session today, falling nearly 52% in the period.","[""Shares ofGitanjali Gemsextended losses for the fifth straight session today, falling nearly 52% in the period. The stock is currently trading at Rs30.45, down by Rs3.35 or 9.91% from its previous closing of Rs33.8 on the BSE. The scrip opened at Rs30.45 and has touched a high and low of Rs30.45 and Rs30.45 respectively.However, the company's auditors have said that the allegations of involvement in the fraud are baseless, as neither the management nor the auditors have found anything amiss.Today, the stock was locked in the 10% lower circuit.On Feb 19, two top executives and an independent director of Gitanjali Gems Ltd have resigned. Among those who resigned are Pankhuri Warange, company secretary and compliance officer and Chief Financial Officer Chandrakant Karkare.On Feb 14,PNBsaid it detected a fraud in which diamond jewellery designer Nirav Modi allegedly acquired fraudulent letters of undertaking (LoUs) from one its branches for overseas credit from other Indian lenders. The case is being probed by CBI and Enforcement Directorate among other agencies.""]"
0,IIFL,[],['2018-02-20 12:01:00+00:00'],['India Infoline News Service '],Moody's places Punjab National Bank's ratings under review for downgrade,"['Punjab National Bank', 'Punjab National Bank fraud case', 'Nirav Modi']","PNB's share price has fallen by about 30%, limiting the bank's access to the equity capital markets, since the announcement of the fraudulent exposure.","[""Moody's Investors Servicehas today placed under review for downgradePunjab National Bank's (PNB) local and foreign currency deposit rating of Baa3/P-3 and foreign currency issuer rating Baa3.At the same time, Moody's has placed the bank's Baseline Credit Assessment (BCA) and adjusted BCA of ba3 and the Counterparty Risk Assessment (CRA) of Baa3(cr)/P-3(cr) under review for downgrade.Ratings Rationale:Likely financial impact of the fraudulent transactions is the key driver for the review for downgradeThe primary driver for today's rating action is the risk of weakening of the bank's standalone credit profile, as a result of the discovery of a number of fraudulent transactions. On February 14, 2018, PNB announced to the Indian stock exchange that the bank had discovered some fraudulent and unauthorized transactions amounting to Rs113.9 billion ($1.8 billion).The fraudulent transactions represent a contingent liability and the financial impact will be determined by the relevant law in India (Baa2 stable). Nevertheless, Moody's expects that PNB will need to provide for at least a substantial portion of the exposure. As a result, the bank's profitability will likely come under pressure, although the actual impact will depend on the timing and quantum of provisions that need to be made, as well as any prospects for recovery.The fraudulent transactions represent about 230 basis points of the bank's risk-weighted assets as of December 31, 2017. As such, PNB's capital position would deteriorate markedly, and fall below minimum regulatory requirements, if the bank is required to provide for the entire exposure. Consequently, PNB may need to raise capital externally mainly from the government to comply with the minimum Basel III capital requirement of an 8% common equity tier 1 (CET1) ratio by March 31, 2019.The bank reported a CET1 ratio of 8.05% in the quarter ended December 31, 2017. Since the announcement of the fraudulent exposure, PNB's share price has fallen by about 30% as of the end of February 19, 2018, limiting the bank's access to the equity capital markets.The discovery of the fraudulent transactions also highlights the weak operational controls and corporate governance at the bank. The fraudulent letters of undertaking for raising buyers credit had been transmitted via the SWIFT channels without obtaining the approval of the competent authority or necessary legal documentation, and were not entered into the bank's core banking system.The review for downgrade will focus on:\xa0 the timing and quantum of the financial impact of the fraudulent transactions, any management actions taken to improve the capitalization profile of the bank, and any punitive actions taken by the regulator on the bank.Moody's assumes a very high probability of government support for PNB in times of need, resulting in a three-notch uplift to its deposit and issuer ratings from its BCA. In the review for downgrade, Moody's will also assess government support for the bank's deposits and senior unsecured debt.""]"
0,IIFL,[],['2018-02-20 11:22:00+00:00'],['India Infoline News Service '],Suven Life announces securing two product patents,"['Suven Life', 'Patent', 'Suven Life share price']","Suven on January 31, 2018 also secured to patents in from African Regional Intellectual Property Organisation (Aripo) and South Korea, which are valid through 2033 and 2034 respectively.","['Suven lifehas announced that it has been granted two product patents, one each from India and South Korea, corresponding to the New Chemical Entities (NCEs) for the treatment of disorders associated with neurodegenerative diseases. These patents are valid through 2029 and 2033 respectively. These patents are being developed as therapeutic agents for major depressive disorders and for the treatment of cognitive impairment associated with neurodegenerative disorders like Alzheimer’s disease, Attention deficient hyperactivity disorder (ADHD), Huntington’s disease, Narcolepsy, Parkinson and Schizophrenia respectively.Suven has 4 clinical stage compounds, a SUVN-502 (Phase 2), SUVN-G3031 (Phase 2 ready), SUVN-D4010 (Phase 1 completed) and SUVN-911 (Phase 1).Suven on January 31, 2018, also secured to patents in from African Regional Intellectual Property Organisation (Aripo) and South Korea which are valid through 2033 and 2034 respectively.Suven Life is currently trading at Rs194, up by Rs2.8 or 1.46% from its previous closing of Rs191.2 on the BSE.']"
0,IIFL,[],['2018-02-20 10:55:00+00:00'],['India Infoline News Service '],Punjab National Bank down 30% in 5 days; Stock slips 4%,"['Punjab National Bank', 'Punjab National Bank share price', 'Punjab National Bank scam']","The stock fell 30% in five sessions following the ~Rs11,600cr fraud at one its Mumbai branches.","['Shares ofPunjab National Bankfell 30% in five sessions following the ~Rs11,600cr fraud at one its Mumbai branches. The bank has made clarification on the BSE and NSE, ""Bank has enough assets to meet any liability which is decided as per law. However, realization of any specific asset would be decided at the time of need with the approval of Board.""Fitch Ratings has placed PNB Viability Rating of \'BB\' on Rating Watch Negative (RWN), following the large fraud, as per media reports.The stock is currently trading at Rs112.35, down by Rs4.05 or 3.48% from its previous closing of Rs116.4 on the BSE.The scrip opened at Rs113.5 and has touched a high and low of Rs114.2 and Rs111 respectively.Punjab National Bank (PNB) made the announcement on February 14, that it detected some fraudulent and unauthorized transactions (messages) in one of its branch in Mumbai for the benefit of a few select account holders with their apparent connivance.Based on these transactions, other banks appear to have advanced money to these customers abroad. In the bank these transactions are contingent in nature and liability arising out of these on the bank shall be decided based on the law and genuineness of underlying transactions. The quantum of such transactions is $1771.69 million (approximately). The matter is already referred to law enforcement agencies to examine and book the culprits as per law of the land. The bank said it is committed to clean and transparent banking.PNB clarified on January 16, the partnership firm of Nirav Modi group approached PNB branch at Brady House, Mumbai and presented a set of import documents with a request to allow buyers credit for making payment to the overseas suppliers. Since there was no sanctioned limit in the name of the above firms, the branch officials requested the firms to furnish at least 100% cash margin for issuing Letter of Undertaking (LOU) for raising buyers credit. On denial, the firms contested that they have been availing such transactions since past several years.On scrutiny, it was observed that earlier issuance of letter of undertakings (LOU) had been made by the branch officials through SWIFT (The Society for Worldwide Interbank Financial Telecommunication) without obtaining approval of the competent authority, necessary applications from importer, documents of import, legal documentation with bank and also without making entries in banks trade finance module of CBS system.A series of meetings were held with representatives of Nirav Modi group and Gitanjali group at Delhi and Mumbai to impress upon them to pay the amount. They were also directed to provide all necessary documents as per law to ensure that the imports are bonafide trade transactions.Upon confirming the first maturity of LOUs liabilities on January 25, 2018 as fraudulently credit against the bank, an FMR-1 (fraud report format of RBI) was submitted to the Reserve Bank of India (RBI) on 29 January 2018 amounting to $44.22 million, equivalent to Rs280.70cr (related to 3 group firms of Nirav Modi).On January 29, a criminal complaint for registration of FIR against accused persons including the maker & checker employees of the bank for offence of cheating of fraud was filed with Joint Director (Policy), Central Bureau of Investigation (CBI) and same stands registered on 31 January 2018.On February 12, based on investigation report, total fraud of Rs 11394.02 crore in case of unauthorized issuance of letters of undertakings, foreign letter of credits and inland letter of guarantees in the group accounts of Nirav Modi Group and Gitanjali Group and in the account of Chandri Paper & Allied Products was reported to RBI. On 13 February 2018, an FIR was filed with CBI against above 2 groups and Chandri Paper & Allied Products.On February 13, PNB filed a complaint to the Enforcement Directorate.Government of India held 57.03% stake in PNB as per the shareholding pattern as on 31 December 2017.']"
0,IIFL,[],['2018-02-20 10:31:00+00:00'],['India Infoline News Service '],"Fortis, Religare slip in red on SFIO probe","['Religare', 'Fortis', 'SFIO']","The development comes after RK Damani has picked up 0.5% stake in the Fortis Healthcare, while Religare has approved a plan to raise Rs916cr through convertible warrants.","['As per the media reports, the Serious Fraud Investigation Office (SFIO) will probe the alleged financial irregularities inFortis HealthcareandReligare Enterprises.The media reports also suggest that the corporate affairs ministry has been looking into the matters of Fortis and Religare since the recent reports of financial irregularities have been found at the two companies.Both the companies were in news yesterday over possible SFIO probe, however Fortis had denied the same after exchange asked for clarification.The development comes after RK Damani has picked up 0.5% stake in the Fortis Healthcare, while Religare has approved a plan to raise Rs916cr through convertible warrants.The stocks have slipped in read after the positive opening.']"
0,IIFL,[],['2018-02-20 10:30:00+00:00'],['India Infoline News Service '],"Sensex rallies over 100 points; Fortis, PNB stock down","['Nifty', 'Fortis Healthcare', 'Lakshmi Machine Works']",Benchmark indices opened marginally higher but immediately trimmed gains to trade flat. Gains seen in IT and metal stocks were offset by continued losses in public sector banks.,"['Benchmark indices opened marginally higher on Tuesday. Today’s gains were led by Infosys, TCS, ICICI Bank, HDFC and Bharti Airtel.At 10:30 AM, theBSESensex was trading at 33,906, up 131 points, while theNifty50was ruling at 10,420, up 41 points.In the broader market, the BSE Midcap and the BSE Smallcap indices gained 0.29% and 0.34% respectively.Nifty PSU Bankwas the leading loser among NSE indices and shed over 0.5%.PNB(down 2.7%%), Allahabad Bank (down 2.2%) and Union Bank (down 2%) contributed most to the losses.RK Damani, promoter of D-mart, has bought 26.5 lakh shares ofFortis Healthcareat Rs144.35 per share through his company Derive Investments. This translates in 0.5% stake in the company. Stock slipped 6.5%.Samyaktva Construction LLP bought 70,000 shares at Rs5,825 per share ofLakshmi Machine Works Ltd(LMWL) amounting to Rs40.8cr, as per bulk deal data uploaded on Monday by BSE. Stock soared 2%.Rupee fell to 2-month low of 64.51 vs. the US dollar, against its previous close of 64.21, amid a broad strengthening of the greenback.Volatility index, India VIX gained 1.89% at 16.9700.Vedanta (+2.2%), Bharti Airtel (+1.4%), Hindalco (+1.3%), Tata Steel (+1.3%) and TCS (+1.1%) were the top gainers on Nifty50.Adani Ports (-1.2%), Kotak Mahindra Bank (-1%), Infratel (-0.92%), Zee (-0.87%) and SBI (-0.84%) were the top losers in today’s trade.A total of four stocks registered a fresh 52-week high in trade today, while 28 stocks touched a new 52-week low on the NSE.']"
0,IIFL,[],['2018-02-20 09:49:00+00:00'],['India Infoline News Service '],IndiGrid has completed the acquisition of three transmission assets,"['India Grid Trust', 'Sterlite Power Grid Ventures', 'Know more']","Assets under management for IndiGrid stands at ~Rs5,300cr.","['IndiGridhas completed the acquisition of three transmission assets from its Sponsor - Sterlite Power Grid Ventures Limited. The sum paid for the transmission assets from the Sponsor stand at ~Rs1,410cr. The acquisition will be financed by a Rs1,000cr 10-year loan and a Rs420cr short-term loan, which would be refinanced at a later date.IndiGrid has also acquired a 46% stake in Patran Transmission Company Limited (PTCL) from Techno Power Grid Company Ltd,Techno Electric & Engineering Company Ltdand its nominee shareholders. The sum paid for the investment in PTCL stands at Rs232cr.According to management, these acquisitions would increase IndiGrid portfolio IRR to 11%, based on the current price and will enable a Distribution per Unit of ~Rs12 for the next five years.With the completion of the acquisition of sponsor assets, IndiGrid’s total portfolio increases to 13 transmission lines and 2 substations fully operational across 8 states in India. The assets under management for IndiGrid increased to ~Rs5,300cr.India Grid Trust is currently trading at Rs91.9, down by Rs0.4 or 0.43% from its previous closing of Rs92.3 on the BSE. The scrip opened at Rs92.3 and touched a high and low of Rs92.3 and Rs91.9 respectively. The current market cap of the company is Rs2483.14 crore. The stock traded below its 100 DMA.']"
0,IIFL,[],['2018-02-20 09:16:00+00:00'],['India Infoline News Service '],"Fortis clarifies of no SFIO communication, Religare to raise Rs916cr","['Religare', 'Fortis', 'SFIO']","The news flow on Religare and Fortis is positive with RK Damani buying 0.5% stake in Fortis, while Religare raising Rs916cr from several investors by issuing convertible warrants.","['Having been in media for all the wrong reasons in past few days such as fraud allegations, fund siphoning, corporate governance, etc. there is a bit of positive onFortis Healthcare andReligare Enterprisestoday.Fortis has clarified that it has not received any communication from Serious Fraud Investigation Office (SFIO). As per media, Fortis and Religare Enterprises were to be probed by India’s SFIO for alleged irregularities and the exchange had asked for clarification yesterday. Over the last one year, the stock has lost nearly a third of its value, most amongst its hospital sector peers.Meanwhile RK Damani, promoter of D-mart, has bought 26.5 lakh shares of Fortis Healthcare at Rs144.35 per share through his company Derive Investments. This translates in 0.5% stake in the company.Religare Enterprises yesterday approved raising Rs916cr through the issue of 17.55cr convertible warrants exercisable at Rs52.2 per share within 18 months from the date of allotment. As per the news articles, Religare has also asked regulator to declassify the Singh Brothers i.e. Malvinder and Shivinder as its promoters. The Singh brothers have already stepped down as boards of the both the companies.The news on both Religare and Fortis is likely to be seen positively.']"
0,IIFL,[],['2018-02-20 09:11:00+00:00'],['India Infoline News Service '],Bulk deals in Lakshmi Machine Works Ltd; stock up 2%,"['Lakshmi Machine Works Ltd', 'Lakshmi Machine Works share price', 'Know more']","Samyaktva Construction LLP and Shamyak Investment Private Limited bought stake in the company, while HDFC Mutual fund sold,","['Samyaktva Construction LLP bought 70,000 shares at Rs5,825 per share ofLakshmi Machine Works Ltd(LMWL) amounting to Rs40.8cr, as per bulk deal data uploaded on Monday by BSE on Monday. Shamyak Investment Private Limited bought 180,000 shares at Rs5,824.9 per share amounting to Rs104.9cr.While HDFC Mutual fund sold 368,690 shares at Rs5,825.1 per share. The deal amounted to Rs214.8cr.LMWL is currently trading at Rs6149, up by Rs149.3 or 2.49% from its previous closing of Rs5999.7 on the BSE. The scrip opened at Rs6000.05 and has touched a high and low of Rs6150 and Rs6000.05 respectively.\xa0The stock is currently trading above its 50 DMA.LMWL derives revenues from three business segments i.e. textile machinery (81.8% of FY17), machine tools and foundry (17.2%) and advanced technology centre (ATC, 1%). The textile machinery division manufactured 2,170 spinning preparatory machines and 1,105 yarn making machines in FY17. The machine tools division manufactures CNC lathes, machining centres and other hi-tech machine tools and sold 1,466 machines in FY17.LMWL has recently altered machine delivery method from transporting components for assembly at customers unit to dispatching sub-assemblies. This has increased operational efficiency and reduced erection time. Its plan to increase the revenue contribution from ATC segment will aid in margin expansion. LMWL is currently debt free. Stock is currently trading at 27x FY20E EPS. We expect ROE to expand by 50bps by FY20E to 12.5%.']"
0,IIFL,[],['2018-02-20 08:57:00+00:00'],['India Infoline News Service '],"M&M steps up EV plans further, announces additional investment of Rs500cr in Maharashtra","['Mahindra and Mahindra', 'M&M', 'Electric vehicles']",The investment will be directed towards development of EVs and EV components,"['Mahindra and Mahindra (M&M) announced that it would invest an additional Rs500cr at its Chakan plant in Maharashtra for development of Electric Vehicles (EVs) and EV components. This investment will be in addition to the Rs6,500cr investment that is ongoing at the Chakan plant. The announcement was made at the “Magnetic Maharashtra Conference” currently underway in Mumbai.M&M has lined two EV launches in India in CY2019. It plans to ramp up manufacturing from current figure of 400 units per month to 1,500 units per month by September 2018 and 4,000 units per month by December 2019.The combined entity (standalone M&M and subsidiary MVML) derived revenue from farm equipment (35%), automotive including 2W (61%) and others (4%) as on Q3FY18. It is market leader in the tractor industry with share of 44% as on Q3FY18. On account of new launches and normal monsoon, management expects the tractor industry to grow at 15-18% in FY18 and 8% in FY19. In the automotive business, M&M expects UV segment to perform well backed by two new launches and three product refreshes.M&M’s FE business continues to do well and we expect the company to maintain leadership position on account of new launches. Tractor growth rate is expected to slow down to 8% in FY19E on high base of FY18. M&M plans four UV launches in FY19. Of these, the U321 and S201 are expected to have potentially higher volumes and new Rexton (Mahindra badge) and a variant of an existing UV would be niche.Mahindra & Mahindra Ltd ended at Rs727.1, down by Rs16.65 or 2.24% from its previous closing of Rs743.75 on the BSE.The scrip opened at Rs744.75 and touched a high and low of Rs744.75 and Rs718.85 respectively. A total of 85,462(NSE+BSE) shares were traded on the counter. The current market cap of the company is Rs 90,392.53cr.']"
0,IIFL,[],['2018-02-20 08:47:00+00:00'],['India Infoline News Service '],"Top stocks in focus today: Fortis Healthcare, UCO Bank, PNB, JSW Energy, Sun Pharma","['Fortis Healthcare', 'UCO Bank', 'PNB']",These companies will be in focus during trade today based on recent and latest news developments.,"[""M&Mto make an additional investment of over Rs500cr for electric vehicles and electric components at its Chakan plant, Maharashtra.Derive Investments bought 26.58 lakh shares or 0.5% equity at Rs144.5 each ofFortis Healthcare.Sun Pharmaunit's holding in Ranbaxy Malaysia to rise to 90.7%.UCO Bankseeks shareholders’ nod to issue shares worth up to Rs6,510cr on a preferential basis to the government.Vascon Engineerssigns the pact with Lina Ashar Foundation to develop Pune land parcel.Advanced EnzymeBoard approves the additional investment of 300,000 ringgit in Malaysian unit.Gayatri Projectsannounces the reorganization of its energy business.Godawari Power & Ispatboard approves amalgamation of Jagdamba Power & Alloys with self.Martin Currie Global Emerging Markets Fund bought 71.33 lakh shares or 0.7% equity at Rs257.3 each ofVakrangee.JSW Energyinks MoU with Maharashtra to make EVs.Pratibha Industriessays the lenders are advised to submit a resolution plan.""]"
0,IIFL,[],['2018-02-20 08:40:00+00:00'],['India Infoline News Service '],RK Damani's Derive Investments buys 26.5 lakh shares of Fortis Healthcare,"['RK Damani', 'Derive Investments', 'Fortis Healthcare']","The firm bought 26,58,843 shares of Fortis Healthcare at Rs144.50 a piece in a bulk deal, according to the NSE data.","[""RK Damani's Derive Investments bought 26.5 lakh shares ofFortis Healthcare(FHL) on Monday via bulk deal. The firm bought 26,58,843 shares of Fortis Healthcare at Rs144.50 a piece in a bulk deal, according to the NSE data.Recently, government has ordered a Serious Fraud Investigation Office (SFIO) probe against Fortis Healthcare and Religare Enterprises, which are at the centre of a controversy involving accusations of misconduct against their promoters Malvinder and Shivinder Singh, as per media reports.FHL ended at Rs146.35, up by Rs8.85 or 6.44% from its previous closing of Rs137.5 on the BSE. The scrip opened at Rs133.25 and touched a high and low of Rs147.9 and Rs131.3 respectively.\xa0The stock traded above its 200 DMA.FHL has two businesses i.e. hospitals and diagnostics (SRL Limited). Hospital business contributed 81% of FY17 revenue, while rest 18% came from the diagnostic business. FHL operates 45 healthcare facilities in India and abroad (including projects under development) with ~10,000 potential beds. The top 10 healthcare facilities contributed ~77.4% of the hospital business revenue in Q1FY18. SRL had a network of 368 labs and ~5,350 collection points by Q1FY18 end.FHL continues to expand the therapeutic coverage, which will benefit the company going ahead. The RHT deal and cost cutting measure in hospitals are expected to improve its margins by ~200bps by FY19E. The proposed demerger of SRL will be a value unlocking opportunity. The valuation looks attractive (10.2x FY20E EV/EBITDA), as the stock has fallen by ~45% since May, 2017.""]"
0,IIFL,[],['2018-02-20 08:38:00+00:00'],['India Infoline News Service '],Broker Radar for Feb 20,"['Broker Radar', 'foreign brokerage houses', 'Adani Ports']",Check out the stock commentaries and recommendations from foreign brokerage houses.,"['CLSA onVarun Beverages:Maintained ‘Buy’ with the price target of Rs 885.December quarter was ahead of estimates but not relevant quarter.Contributes close to 5% of full-year Ebitda.Outlook strong for 2018 as it has secured rights for more territories.New territories and products provide an opportunity to expand volume and market share.Recent correction in sugar price improve margin visibility.Macquarie onAdani Ports:Maintained ‘Neutral’ with the price target of Rs 395.JV route for expansion to limit capex.Eyeing exponential growth in the logistics business.Committed to increasing dividend payout.Profitability growth likely to lag the volume growth in JV model.CLSA on Adani Ports:Maintained ‘Buy’ with the price target of Rs 505.Announced fresh CAPEX of $1.2-1.4 billion to set-up LNG and LPG facilities.The strategic asset to grow its port’s operating income at a compounded growth rate of 16% over the\xa0financial\xa0years through March 2020.Fresh Capex shall be self-financing if the company is able to seal JV deals in-time.Still, expect the company to triple its dividend.HSBC onGateway Distriparks:Maintained ‘Buy’; cut the price target to Rs 230 from Rs 290.Rail business performance in December quarter was affected by Indian Railways’ track maintenance work.With leasing of additional rakes, the performance set to improve from the previous quarter.CFS profitability per container improved as the impact of the direct port delivery scheme is normalizing.Expect earnings to grow at a compounded rate of 23% through the financial years till March 2020.Macquarie on Indian Banks:YesBank- no exposure to Nirav Modi and Gitanjali.IndusInd - nil exposure to Nirav Modi and small double-digit exposure toGitanjali Gems.IndusInd doesn’t have single NPL on book related to diamond financing.Maintain our cautious stance on PSU banks.(Source: Media Reports)']"
0,IIFL,[],['2018-02-20 08:34:00+00:00'],['India Infoline News Service '],Put/Call Ratio guide on the most active stocks ahead of today's opening,"['stocks', 'equity', 'market']",Put/Call ratio is mainly used as a contrarian indicator. Markets in the short-term are driven more by emotions than fundamentals. Times of greed and fear in the market are reflected by the significantly low or high PCR.,"[""Put/Call ratio is a popular derivative indicator, specifically designed to help traders gauge the overall\xa0mood of the market. The ratio is calculated either on the basis of options trading volumes or on the basis of the open interest for a period.\xa0 If the ratio is more than 1, it means that more puts have traded during the day and if it is less than 1 it means more calls have been traded.Let’s see how PCR analysis can be interpreted taking option sellers into consideration who are the major players in the market as compared to the retail public who are usually on the buying side of the trade.Put / Call RatioInterpretationIf put call ratio increases as minor dips getting bought in during an up trending marketBullish indication. It means the put writers are aggressively writing at dips expecting the uptrend to continueIf put call ratio decreases while markets testing the resistance levelsBearish indication. It means call writers expecting limited upside in the market or a correct and build fresh position.If put call ratio decreases during down trending marketBearish indication.It means option writers are aggressively selling the call option strikes.Following is the list of stocks which have witnessed maximum change in their Put-Call ratio in yesterday's trade.PCR Open InterestUnderlineCurrentPrevious% ChangeMARICO0.670.380.76GSFC0.360.240.50VGUARD1.010.670.50UNIONBANK0.800.600.32TORNTPOWER0.420.61(0.31)CGPOWER0.970.740.31DRREDDY0.490.370.31ORIENTBANK0.440.340.28SUNTV0.280.39(0.26)BOSCHLTD0.310.42(0.26)PCR VolumeUnderlineCurrentPrevious% ChangePVR1.700.0917.70VGUARD0.640.077.78BRITANNIA0.230.036.38SREINFRA4.870.824.94DABUR0.270.063.53EQUITAS1.140.263.33SIEMENS2.750.683.03DISHTV0.830.212.90MUTHOOTFIN0.660.172.87HINDZINC0.890.242.72""]"
0,IIFL,[],['2018-02-20 08:18:00+00:00'],['India Infoline News Service '],"Markets indicate a negative opening, in-line with Asian peers","['Nifty', 'Pre Opening', 'SGX Nifty']",SGX Nifty is indicating a negative opening for the Indian markets,"[""SGX Niftyis indicating a negative opening for the Indian markets.Indian markets are expected to continue the selling pressure witnessed in yesterday’s trade, as the major indices closed below their support levels.In stock-specific news, Ambuja Cement is set to announce its Q3 results today. Sun Pharma, wholly owned subsidiary buys additional shares in Ranbaxy Malaysia Sdn Bhd.Global markets:Major Asian markets are also trading in the red at present. Nikkei is currently down 1.22%, Hang Seng is trading 0.63% lower, while the Chinese markets continue to remain shut.US Markets: Wall Street remained shut in yesterday’s trade on account of Presidents Day holiday, though the US stock futures were trading lower on Monday after Friday’s positive closing.European markets also closed in the red yesterday with FTSE down 0.65%, CAX was down 0.48% and DAX closed 0.54% lower.FII Data:In yesterday’s session FII’s sold 895 crores stock in the cash market whereas DII’s bought 586 crores worth of stock.In the derivative market, FII’s sold 1,153 crores of index futures and bought 2,160 crores worth of Index options.In the stock futures segment, FII’s bought 408 crores worth of stock futures and bought 7 crores stock options.FII View: FII trading activity in yesterday’s session suggests that they have a short-term bearish view on the market, which is deduced from the fact that that they created fresh short positions 8604 Nifty Futures contract, reduced their Index Call option contracts by 18218 and purchased addition 2480 Index Put Options.FIIOI(000's)% Chg% Chg Since ExpiryLong/Short RatioLong/Short Since ExpiryFuture Index Long119(4)(17)0.80.2Future Index Short1526315Option Index Call Long241(7)151.20.4Option Index Call Short1996194Option Index Put Long44711092.51.7Option Index Put Short177(1)25Support / Resistance: IntradayNifty: 10378S1\xa0–\xa010280S2-10240R1-\xa0\xa010520R2\xa0-10570Support / Resistance: IntradayBank Nifty: 25058S1\xa0–\xa024800S2-24600R1\xa0-\xa025350R2\xa0-25600Nifty Highest Open Interest:Call: 11100 / Put: 10000Bank Nifty Highest Open interest: (22nd Feb 2018 Expiry)Call: 26000 / Put: 25000Stocks in Ban Period:BALRAMCHIN, DISHTV, FORTIS, GMRINFRA, HDIL, JISLJALEQS, JPASSOCIAT, ORIENTBANK""]"
